            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2460680.999178241, A.D. 2025-Jan-05 11:58:49.0000, -1.112529268185352E+04,  8.513403974138868E+03,  1.263910354463206E+03, -5.030340286974990E+00, -1.715282156140214E+00,  4.848125785709838E+00,
2460680.999189815, A.D. 2025-Jan-05 11:58:50.0000, -1.113032222770006E+04,  8.511688084472702E+03,  1.268758389617105E+03, -5.028746493017398E+00, -1.716501373756474E+00,  4.847944294540294E+00,
2460680.999201389, A.D. 2025-Jan-05 11:58:51.0000, -1.113535017986545E+04,  8.509970976198952E+03,  1.273606242889744E+03, -5.027153127406482E+00, -1.717719467574169E+00,  4.847762239942240E+00,
2460680.999212963, A.D. 2025-Jan-05 11:58:52.0000, -1.114037653877810E+04,  8.508252650440845E+03,  1.278453913718175E+03, -5.025560190593747E+00, -1.718936438394886E+00,  4.847579622849543E+00,
2460680.999224537, A.D. 2025-Jan-05 11:58:53.0000, -1.114540130486684E+04,  8.506533108320786E+03,  1.283301401540386E+03, -5.023967683029136E+00, -1.720152287020304E+00,  4.847396444195028E+00,
2460680.999236111, A.D. 2025-Jan-05 11:58:54.0000, -1.115042447856098E+04,  8.504812350960392E+03,  1.288148705795309E+03, -5.022375605161002E+00, -1.721367014252182E+00,  4.847212704910479E+00,
2460680.999247685, A.D. 2025-Jan-05 11:58:55.0000, -1.115544606029029E+04,  8.503090379480462E+03,  1.292995825922817E+03, -5.020783957436154E+00, -1.722580620892362E+00,  4.847028405926645E+00,
2460680.999259259, A.D. 2025-Jan-05 11:58:56.0000, -1.116046605048499E+04,  8.501367195000996E+03,  1.297842761363719E+03, -5.019192740299821E+00, -1.723793107742770E+00,  4.846843548173237E+00,
2460680.999270834, A.D. 2025-Jan-05 11:58:57.0000, -1.116548444957576E+04,  8.499642798641175E+03,  1.302689511559765E+03, -5.017601954195678E+00, -1.725004475605405E+00,  4.846658132578927E+00,
2460680.999282408, A.D. 2025-Jan-05 11:58:58.0000, -1.117050125799370E+04,  8.497917191519397E+03,  1.307536075953640E+03, -5.016011599565841E+00, -1.726214725282342E+00,  4.846472160071349E+00,
2460680.999293982, A.D. 2025-Jan-05 11:58:59.0000, -1.117551647617039E+04,  8.496190374753236E+03,  1.312382453988965E+03, -5.014421676850865E+00, -1.727423857575733E+00,  4.846285631577101E+00,
2460680.999305556, A.D. 2025-Jan-05 11:59:00.0000, -1.118053010453785E+04,  8.494462349459465E+03,  1.317228645110296E+03, -5.012832186489757E+00, -1.728631873287794E+00,  4.846098548021744E+00,
2460680.999317130, A.D. 2025-Jan-05 11:59:01.0000, -1.118554214352856E+04,  8.492733116754056E+03,  1.322074648763123E+03, -5.011243128919975E+00, -1.729838773220814E+00,  4.845910910329798E+00,
2460680.999328704, A.D. 2025-Jan-05 11:59:02.0000, -1.119055259357542E+04,  8.491002677752169E+03,  1.326920464393869E+03, -5.009654504577425E+00, -1.731044558177147E+00,  4.845722719424751E+00,
2460680.999340278, A.D. 2025-Jan-05 11:59:03.0000, -1.119556145511179E+04,  8.489271033568160E+03,  1.331766091449889E+03, -5.008066313896469E+00, -1.732249228959207E+00,  4.845533976229047E+00,
2460680.999351852, A.D. 2025-Jan-05 11:59:04.0000, -1.120056872857145E+04,  8.487538185315580E+03,  1.336611529379466E+03, -5.006478557309933E+00, -1.733452786369475E+00,  4.845344681664104E+00,
2460680.999363426, A.D. 2025-Jan-05 11:59:05.0000, -1.120557441438866E+04,  8.485804134107171E+03,  1.341456777631815E+03, -5.004891235249094E+00, -1.734655231210488E+00,  4.845154836650289E+00,
2460680.999375000, A.D. 2025-Jan-05 11:59:06.0000, -1.121057851299809E+04,  8.484068881054873E+03,  1.346301835657080E+03, -5.003304348143699E+00, -1.735856564284837E+00,  4.844964442106943E+00,
2460680.999386574, A.D. 2025-Jan-05 11:59:07.0000, -1.121558102483485E+04,  8.482332427269814E+03,  1.351146702906331E+03, -5.001717896421959E+00, -1.737056786395172E+00,  4.844773498952366E+00,
2460680.999398148, A.D. 2025-Jan-05 11:59:08.0000, -1.122058195033449E+04,  8.480594773862322E+03,  1.355991378831564E+03, -5.000131880510554E+00, -1.738255898344192E+00,  4.844582008103826E+00,
2460680.999409722, A.D. 2025-Jan-05 11:59:09.0000, -1.122558128993299E+04,  8.478855921941917E+03,  1.360835862885703E+03, -4.998546300834637E+00, -1.739453900934647E+00,  4.844389970477553E+00,
2460680.999421296, A.D. 2025-Jan-05 11:59:10.0000, -1.123057904406679E+04,  8.477115872617305E+03,  1.365680154522594E+03, -4.996961157817838E+00, -1.740650794969334E+00,  4.844197386988733E+00,
2460680.999432870, A.D. 2025-Jan-05 11:59:11.0000, -1.123557521317271E+04,  8.475374626996399E+03,  1.370524253197007E+03, -4.995376451882253E+00, -1.741846581251093E+00,  4.844004258551529E+00,
2460680.999444445, A.D. 2025-Jan-05 11:59:12.0000, -1.124056979768803E+04,  8.473632186186294E+03,  1.375368158364634E+03, -4.993792183448472E+00, -1.743041260582812E+00,  4.843810586079062E+00,
2460680.999456019, A.D. 2025-Jan-05 11:59:13.0000, -1.124556279805048E+04,  8.471888551293288E+03,  1.380211869482089E+03, -4.992208352935559E+00, -1.744234833767415E+00,  4.843616370483418E+00,
2460680.999467593, A.D. 2025-Jan-05 11:59:14.0000, -1.125055421469818E+04,  8.470143723422862E+03,  1.385055386006906E+03, -4.990624960761065E+00, -1.745427301607866E+00,  4.843421612675647E+00,
2460680.999479167, A.D. 2025-Jan-05 11:59:15.0000, -1.125554404806967E+04,  8.468397703679704E+03,  1.389898707397537E+03, -4.989042007341032E+00, -1.746618664907165E+00,  4.843226313565766E+00,
2460680.999490741, A.D. 2025-Jan-05 11:59:16.0000, -1.126053229860396E+04,  8.466650493167679E+03,  1.394741833113354E+03, -4.987459493089989E+00, -1.747808924468346E+00,  4.843030474062756E+00,
2460680.999502315, A.D. 2025-Jan-05 11:59:17.0000, -1.126551896674043E+04,  8.464902092989865E+03,  1.399584762614645E+03, -4.985877418420963E+00, -1.748998081094473E+00,  4.842834095074561E+00,
2460680.999513889, A.D. 2025-Jan-05 11:59:18.0000, -1.127050405291893E+04,  8.463152504248510E+03,  1.404427495362613E+03, -4.984295783745471E+00, -1.750186135588643E+00,  4.842637177508099E+00,
2460680.999525463, A.D. 2025-Jan-05 11:59:19.0000, -1.127548755757968E+04,  8.461401728045079E+03,  1.409270030819377E+03, -4.982714589473535E+00, -1.751373088753975E+00,  4.842439722269244E+00,
2460680.999537037, A.D. 2025-Jan-05 11:59:20.0000, -1.128046948116335E+04,  8.459649765480211E+03,  1.414112368447971E+03, -4.981133836013677E+00, -1.752558941393619E+00,  4.842241730262844E+00,
2460680.999548611, A.D. 2025-Jan-05 11:59:21.0000, -1.128544982411102E+04,  8.457896617653751E+03,  1.418954507712339E+03, -4.979553523772926E+00, -1.753743694310742E+00,  4.842043202392703E+00,
2460680.999560185, A.D. 2025-Jan-05 11:59:22.0000, -1.129042858686418E+04,  8.456142285664737E+03,  1.423796448077340E+03, -4.977973653156813E+00, -1.754927348308536E+00,  4.841844139561606E+00,
2460680.999571759, A.D. 2025-Jan-05 11:59:23.0000, -1.129540576986474E+04,  8.454386770611392E+03,  1.428638189008741E+03, -4.976394224569381E+00, -1.756109904190208E+00,  4.841644542671288E+00,
2460680.999583333, A.D. 2025-Jan-05 11:59:24.0000, -1.130038137355500E+04,  8.452630073591141E+03,  1.433479729973221E+03, -4.974815238413188E+00, -1.757291362758982E+00,  4.841444412622467E+00,
2460680.999594907, A.D. 2025-Jan-05 11:59:25.0000, -1.130535539837771E+04,  8.450872195700596E+03,  1.438321070438366E+03, -4.973236695089308E+00, -1.758471724818097E+00,  4.841243750314816E+00,
2460680.999606481, A.D. 2025-Jan-05 11:59:26.0000, -1.131032784477599E+04,  8.449113138035567E+03,  1.443162209872670E+03, -4.971658594997332E+00, -1.759650991170802E+00,  4.841042556646985E+00,
2460680.999618056, A.D. 2025-Jan-05 11:59:27.0000, -1.131529871319339E+04,  8.447352901691051E+03,  1.448003147745534E+03, -4.970080938535369E+00, -1.760829162620358E+00,  4.840840832516582E+00,
2460680.999629630, A.D. 2025-Jan-05 11:59:28.0000, -1.132026800407385E+04,  8.445591487761250E+03,  1.452843883527264E+03, -4.968503726100056E+00, -1.762006239970029E+00,  4.840638578820192E+00,
2460680.999641204, A.D. 2025-Jan-05 11:59:29.0000, -1.132523571786174E+04,  8.443828897339547E+03,  1.457684416689071E+03, -4.966926958086557E+00, -1.763182224023090E+00,  4.840435796453361E+00,
2460680.999652778, A.D. 2025-Jan-05 11:59:30.0000, -1.133020185500180E+04,  8.442065131518528E+03,  1.462524746703069E+03, -4.965350634888563E+00, -1.764357115582814E+00,  4.840232486310609E+00,
2460680.999664352, A.D. 2025-Jan-05 11:59:31.0000, -1.133516641593919E+04,  8.440300191389968E+03,  1.467364873042274E+03, -4.963774756898298E+00, -1.765530915452477E+00,  4.840028649285422E+00,
2460680.999675926, A.D. 2025-Jan-05 11:59:32.0000, -1.134012940111948E+04,  8.438534078044833E+03,  1.472204795180604E+03, -4.962199324506518E+00, -1.766703624435353E+00,  4.839824286270256E+00,
2460680.999687500, A.D. 2025-Jan-05 11:59:33.0000, -1.134509081098860E+04,  8.436766792573289E+03,  1.477044512592876E+03, -4.960624338102521E+00, -1.767875243334715E+00,  4.839619398156534E+00,
2460680.999699074, A.D. 2025-Jan-05 11:59:34.0000, -1.135005064599293E+04,  8.434998336064687E+03,  1.481884024754810E+03, -4.959049798074144E+00, -1.769045772953826E+00,  4.839413985834651E+00,
2460680.999710648, A.D. 2025-Jan-05 11:59:35.0000, -1.135500890657919E+04,  8.433228709607585E+03,  1.486723331143017E+03, -4.957475704807766E+00, -1.770215214095945E+00,  4.839208050193974E+00,
2460680.999722222, A.D. 2025-Jan-05 11:59:36.0000, -1.135996559319453E+04,  8.431457914289722E+03,  1.491562431235014E+03, -4.955902058688312E+00, -1.771383567564319E+00,  4.839001592122833E+00,
2460680.999733796, A.D. 2025-Jan-05 11:59:37.0000, -1.136492070628650E+04,  8.429685951198033E+03,  1.496401324509205E+03, -4.954328860099254E+00, -1.772550834162185E+00,  4.838794612508535E+00,
2460680.999745370, A.D. 2025-Jan-05 11:59:38.0000, -1.136987424630301E+04,  8.427912821418646E+03,  1.501240010444897E+03, -4.952756109422619E+00, -1.773717014692763E+00,  4.838587112237354E+00,
2460680.999756944, A.D. 2025-Jan-05 11:59:39.0000, -1.137482621369238E+04,  8.426138526036890E+03,  1.506078488522286E+03, -4.951183807038985E+00, -1.774882109959260E+00,  4.838379092194541E+00,
2460680.999768518, A.D. 2025-Jan-05 11:59:40.0000, -1.137977660890331E+04,  8.424363066137288E+03,  1.510916758222461E+03, -4.949611953327487E+00, -1.776046120764863E+00,  4.838170553264307E+00,
2460680.999780092, A.D. 2025-Jan-05 11:59:41.0000, -1.138472543238488E+04,  8.422586442803537E+03,  1.515754819027406E+03, -4.948040548665821E+00, -1.777209047912738E+00,  4.837961496329848E+00,
2460680.999791667, A.D. 2025-Jan-05 11:59:42.0000, -1.138967268458657E+04,  8.420808657118556E+03,  1.520592670419992E+03, -4.946469593430244E+00, -1.778370892206030E+00,  4.837751922273321E+00,
2460680.999803241, A.D. 2025-Jan-05 11:59:43.0000, -1.139461836595825E+04,  8.419029710164439E+03,  1.525430311883983E+03, -4.944899087995578E+00, -1.779531654447858E+00,  4.837541831975862E+00,
2460680.999814815, A.D. 2025-Jan-05 11:59:44.0000, -1.139956247695014E+04,  8.417249603022481E+03,  1.530267742904030E+03, -4.943329032735210E+00, -1.780691335441316E+00,  4.837331226317578E+00,
2460680.999826389, A.D. 2025-Jan-05 11:59:45.0000, -1.140450501801288E+04,  8.415468336773163E+03,  1.535104962965671E+03, -4.941759428021104E+00, -1.781849935989467E+00,  4.837120106177546E+00,
2460680.999837963, A.D. 2025-Jan-05 11:59:46.0000, -1.140944598959746E+04,  8.413685912496176E+03,  1.539941971555332E+03, -4.940190274223790E+00, -1.783007456895346E+00,  4.836908472433821E+00,
2460680.999849537, A.D. 2025-Jan-05 11:59:47.0000, -1.141438539215525E+04,  8.411902331270387E+03,  1.544778768160324E+03, -4.938621571712381E+00, -1.784163898961953E+00,  4.836696325963429E+00,
2460680.999861111, A.D. 2025-Jan-05 11:59:48.0000, -1.141932322613802E+04,  8.410117594173873E+03,  1.549615352268842E+03, -4.937053320854560E+00, -1.785319262992253E+00,  4.836483667642367E+00,
2460680.999872685, A.D. 2025-Jan-05 11:59:49.0000, -1.142425949199789E+04,  8.408331702283889E+03,  1.554451723369965E+03, -4.935485522016598E+00, -1.786473549789175E+00,  4.836270498345613E+00,
2460680.999884259, A.D. 2025-Jan-05 11:59:50.0000, -1.142919419018737E+04,  8.406544656676897E+03,  1.559287880953655E+03, -4.933918175563347E+00, -1.787626760155609E+00,  4.836056818947116E+00,
2460680.999895833, A.D. 2025-Jan-05 11:59:51.0000, -1.143412732115933E+04,  8.404756458428548E+03,  1.564123824510752E+03, -4.932351281858248E+00, -1.788778894894403E+00,  4.835842630319796E+00,
2460680.999907407, A.D. 2025-Jan-05 11:59:52.0000, -1.143905888536702E+04,  8.402967108613695E+03,  1.568959553532980E+03, -4.930784841263331E+00, -1.789929954808362E+00,  4.835627933335555E+00,
2460680.999918981, A.D. 2025-Jan-05 11:59:53.0000, -1.144398888326406E+04,  8.401176608306367E+03,  1.573795067512942E+03, -4.929218854139216E+00, -1.791079940700248E+00,  4.835412728865269E+00,
2460680.999930555, A.D. 2025-Jan-05 11:59:54.0000, -1.144891731530441E+04,  8.399384958579807E+03,  1.578630365944116E+03, -4.927653320845117E+00, -1.792228853372772E+00,  4.835197017778786E+00,
2460680.999942129, A.D. 2025-Jan-05 11:59:55.0000, -1.145384418194245E+04,  8.397592160506443E+03,  1.583465448320861E+03, -4.926088241738849E+00, -1.793376693628599E+00,  4.834980800944940E+00,
2460680.999953703, A.D. 2025-Jan-05 11:59:56.0000, -1.145876948363288E+04,  8.395798215157902E+03,  1.588300314138408E+03, -4.924523617176830E+00, -1.794523462270342E+00,  4.834764079231524E+00,
2460680.999965278, A.D. 2025-Jan-05 11:59:57.0000, -1.146369322083078E+04,  8.394003123604996E+03,  1.593134962892867E+03, -4.922959447514074E+00, -1.795669160100561E+00,  4.834546853505329E+00,
2460680.999976852, A.D. 2025-Jan-05 11:59:58.0000, -1.146861539399160E+04,  8.392206886917746E+03,  1.597969394081218E+03, -4.921395733104207E+00, -1.796813787921758E+00,  4.834329124632109E+00,
2460680.999988426, A.D. 2025-Jan-05 11:59:59.0000, -1.147353600357113E+04,  8.390409506165353E+03,  1.602803607201316E+03, -4.919832474299458E+00, -1.797957346536382E+00,  4.834110893476602E+00,
2460681.000000000, A.D. 2025-Jan-05 12:00:00.0000, -1.147845505002553E+04,  8.388610982416227E+03,  1.607637601751890E+03, -4.918269671450672E+00, -1.799099836746821E+00,  4.833892160902525E+00,
2460681.000011574, A.D. 2025-Jan-05 12:00:01.0000, -1.148337253381133E+04,  8.386811316737969E+03,  1.612471377232535E+03, -4.916707324907305E+00, -1.800241259355401E+00,  4.833672927772567E+00,
2460681.000023148, A.D. 2025-Jan-05 12:00:02.0000, -1.148828845538539E+04,  8.385010510197368E+03,  1.617304933143718E+03, -4.915145435017433E+00, -1.801381615164386E+00,  4.833453194948405E+00,
2460681.000034722, A.D. 2025-Jan-05 12:00:03.0000, -1.149320281520497E+04,  8.383208563860413E+03,  1.622138268986776E+03, -4.913584002127748E+00, -1.802520904975974E+00,  4.833232963290689E+00,
2460681.000046297, A.D. 2025-Jan-05 12:00:04.0000, -1.149811561372762E+04,  8.381405478792289E+03,  1.626971384263912E+03, -4.912023026583565E+00, -1.803659129592297E+00,  4.833012233659053E+00,
2460681.000057871, A.D. 2025-Jan-05 12:00:05.0000, -1.150302685141130E+04,  8.379601256057374E+03,  1.631804278478195E+03, -4.910462508728824E+00, -1.804796289815417E+00,  4.832791006912107E+00,
2460681.000069445, A.D. 2025-Jan-05 12:00:06.0000, -1.150793652871428E+04,  8.377795896719244E+03,  1.636636951133560E+03, -4.908902448906096E+00, -1.805932386447326E+00,  4.832569283907444E+00,
2460681.000081019, A.D. 2025-Jan-05 12:00:07.0000, -1.151284464609522E+04,  8.375989401840676E+03,  1.641469401734807E+03, -4.907342847456579E+00, -1.807067420289942E+00,  4.832347065501638E+00,
2460681.000092593, A.D. 2025-Jan-05 12:00:08.0000, -1.151775120401309E+04,  8.374181772483624E+03,  1.646301629787601E+03, -4.905783704720101E+00, -1.808201392145108E+00,  4.832124352550247E+00,
2460681.000104167, A.D. 2025-Jan-05 12:00:09.0000, -1.152265620292723E+04,  8.372373009709258E+03,  1.651133634798464E+03, -4.904225021035134E+00, -1.809334302814592E+00,  4.831901145907809E+00,
2460681.000115741, A.D. 2025-Jan-05 12:00:10.0000, -1.152755964329731E+04,  8.370563114577933E+03,  1.655965416274785E+03, -4.902666796738780E+00, -1.810466153100081E+00,  4.831677446427839E+00,
2460681.000127315, A.D. 2025-Jan-05 12:00:11.0000, -1.153246152558336E+04,  8.368752088149209E+03,  1.660796973724809E+03, -4.901109032166787E+00, -1.811596943803182E+00,  4.831453254962843E+00,
2460681.000138889, A.D. 2025-Jan-05 12:00:12.0000, -1.153736185024574E+04,  8.366939931481824E+03,  1.665628306657644E+03, -4.899551727653546E+00, -1.812726675725421E+00,  4.831228572364305E+00,
2460681.000150463, A.D. 2025-Jan-05 12:00:13.0000, -1.154226061774516E+04,  8.365126645633736E+03,  1.670459414583252E+03, -4.897994883532094E+00, -1.813855349668237E+00,  4.831003399482698E+00,
2460681.000162037, A.D. 2025-Jan-05 12:00:14.0000, -1.154715782854266E+04,  8.363312231662077E+03,  1.675290297012456E+03, -4.896438500134121E+00, -1.814982966432983E+00,  4.830777737167470E+00,
2460681.000173611, A.D. 2025-Jan-05 12:00:15.0000, -1.155205348309963E+04,  8.361496690623195E+03,  1.680120953456931E+03, -4.894882577789959E+00, -1.816109526820927E+00,  4.830551586267066E+00,
2460681.000185185, A.D. 2025-Jan-05 12:00:16.0000, -1.155694758187779E+04,  8.359680023572620E+03,  1.684951383429210E+03, -4.893327116828607E+00, -1.817235031633242E+00,  4.830324947628900E+00,
2460681.000196759, A.D. 2025-Jan-05 12:00:17.0000, -1.156184012533919E+04,  8.357862231565083E+03,  1.689781586442679E+03, -4.891772117577714E+00, -1.818359481671011E+00,  4.830097822099391E+00,
2460681.000208333, A.D. 2025-Jan-05 12:00:18.0000, -1.156673111394623E+04,  8.356043315654520E+03,  1.694611562011575E+03, -4.890217580363593E+00, -1.819482877735225E+00,  4.829870210523921E+00,
2460681.000219908, A.D. 2025-Jan-05 12:00:19.0000, -1.157162054816163E+04,  8.354223276894047E+03,  1.699441309650990E+03, -4.888663505511214E+00, -1.820605220626776E+00,  4.829642113746880E+00,
2460681.000231482, A.D. 2025-Jan-05 12:00:20.0000, -1.157650842844845E+04,  8.352402116335994E+03,  1.704270828876865E+03, -4.887109893344219E+00, -1.821726511146457E+00,  4.829413532611632E+00,
2460681.000243056, A.D. 2025-Jan-05 12:00:21.0000, -1.158139475527008E+04,  8.350579835031875E+03,  1.709100119205990E+03, -4.885556744184917E+00, -1.822846750094968E+00,  4.829184467960530E+00,
2460681.000254630, A.D. 2025-Jan-05 12:00:22.0000, -1.158627952909023E+04,  8.348756434032408E+03,  1.713929180156003E+03, -4.884004058354282E+00, -1.823965938272901E+00,  4.828954920634920E+00,
2460681.000266204, A.D. 2025-Jan-05 12:00:23.0000, -1.159116275037293E+04,  8.346931914387507E+03,  1.718758011245394E+03, -4.882451836171971E+00, -1.825084076480748E+00,  4.828724891475127E+00,
2460681.000277778, A.D. 2025-Jan-05 12:00:24.0000, -1.159604441958258E+04,  8.345106277146291E+03,  1.723586611993494E+03, -4.880900077956312E+00, -1.826201165518892E+00,  4.828494381320472E+00,
2460681.000289352, A.D. 2025-Jan-05 12:00:25.0000, -1.160092453718385E+04,  8.343279523357058E+03,  1.728414981920481E+03, -4.879348784024311E+00, -1.827317206187616E+00,  4.828263391009266E+00,
2460681.000300926, A.D. 2025-Jan-05 12:00:26.0000, -1.160580310364176E+04,  8.341451654067323E+03,  1.733243120547380E+03, -4.877797954691660E+00, -1.828432199287086E+00,  4.828031921378803E+00,
2460681.000312500, A.D. 2025-Jan-05 12:00:27.0000, -1.161068011942165E+04,  8.339622670323790E+03,  1.738071027396056E+03, -4.876247590272730E+00, -1.829546145617362E+00,  4.827799973265372E+00,
2460681.000324074, A.D. 2025-Jan-05 12:00:28.0000, -1.161555558498918E+04,  8.337792573172359E+03,  1.742898701989218E+03, -4.874697691080582E+00, -1.830659045978392E+00,  4.827567547504251E+00,
2460681.000335648, A.D. 2025-Jan-05 12:00:29.0000, -1.162042950081034E+04,  8.335961363658133E+03,  1.747726143850415E+03, -4.873148257426969E+00, -1.831770901170007E+00,  4.827334644929711E+00,
2460681.000347222, A.D. 2025-Jan-05 12:00:30.0000, -1.162530186735142E+04,  8.334129042825414E+03,  1.752553352504039E+03, -4.871599289622335E+00, -1.832881711991923E+00,  4.827101266375008E+00,
2460681.000358796, A.D. 2025-Jan-05 12:00:31.0000, -1.163017268507903E+04,  8.332295611717698E+03,  1.757380327475317E+03, -4.870050787975813E+00, -1.833991479243737E+00,  4.826867412672398E+00,
2460681.000370370, A.D. 2025-Jan-05 12:00:32.0000, -1.163504195446012E+04,  8.330461071377676E+03,  1.762207068290317E+03, -4.868502752795249E+00, -1.835100203724929E+00,  4.826633084653129E+00,
2460681.000381944, A.D. 2025-Jan-05 12:00:33.0000, -1.163990967596190E+04,  8.328625422847255E+03,  1.767033574475942E+03, -4.866955184387172E+00, -1.836207886234853E+00,  4.826398283147435E+00,
2460681.000393519, A.D. 2025-Jan-05 12:00:34.0000, -1.164477585005196E+04,  8.326788667167524E+03,  1.771859845559934E+03, -4.865408083056827E+00, -1.837314527572745E+00,  4.826163008984550E+00,
2460681.000405093, A.D. 2025-Jan-05 12:00:35.0000, -1.164964047719815E+04,  8.324950805378772E+03,  1.776685881070866E+03, -4.863861449108157E+00, -1.838420128537710E+00,  4.825927262992699E+00,
2460681.000416667, A.D. 2025-Jan-05 12:00:36.0000, -1.165450355786865E+04,  8.323111838520501E+03,  1.781511680538146E+03, -4.862315282843819E+00, -1.839524689928730E+00,  4.825691045999103E+00,
2460681.000428241, A.D. 2025-Jan-05 12:00:37.0000, -1.165936509253195E+04,  8.321271767631397E+03,  1.786337243492019E+03, -4.860769584565178E+00, -1.840628212544659E+00,  4.825454358829979E+00,
2460681.000439815, A.D. 2025-Jan-05 12:00:38.0000, -1.166422508165685E+04,  8.319430593749350E+03,  1.791162569463553E+03, -4.859224354572317E+00, -1.841730697184214E+00,  4.825217202310537E+00,
2460681.000451389, A.D. 2025-Jan-05 12:00:39.0000, -1.166908352571244E+04,  8.317588317911459E+03,  1.795987657984656E+03, -4.857679593164033E+00, -1.842832144645987E+00,  4.824979577264982E+00,
2460681.000462963, A.D. 2025-Jan-05 12:00:40.0000, -1.167394042516813E+04,  8.315744941154006E+03,  1.800812508588059E+03, -4.856135300637836E+00, -1.843932555728435E+00,  4.824741484516522E+00,
2460681.000474537, A.D. 2025-Jan-05 12:00:41.0000, -1.167879578049363E+04,  8.313900464512491E+03,  1.805637120807325E+03, -4.854591477289971E+00, -1.845031931229873E+00,  4.824502924887358E+00,
2460681.000486111, A.D. 2025-Jan-05 12:00:42.0000, -1.168364959215894E+04,  8.312054889021598E+03,  1.810461494176843E+03, -4.853048123415401E+00, -1.846130271948484E+00,  4.824263899198687E+00,
2460681.000497685, A.D. 2025-Jan-05 12:00:43.0000, -1.168850186063439E+04,  8.310208215715224E+03,  1.815285628231829E+03, -4.851505239307813E+00, -1.847227578682313E+00,  4.824024408270705E+00,
2460681.000509259, A.D. 2025-Jan-05 12:00:44.0000, -1.169335258639059E+04,  8.308360445626460E+03,  1.820109522508323E+03, -4.849962825259630E+00, -1.848323852229258E+00,  4.823784452922610E+00,
2460681.000520833, A.D. 2025-Jan-05 12:00:45.0000, -1.169820176989843E+04,  8.306511579787599E+03,  1.824933176543193E+03, -4.848420881562006E+00, -1.849419093387078E+00,  4.823544033972597E+00,
2460681.000532407, A.D. 2025-Jan-05 12:00:46.0000, -1.170304941162913E+04,  8.304661619230135E+03,  1.829756589874125E+03, -4.846879408504826E+00, -1.850513302953388E+00,  4.823303152237864E+00,
2460681.000543981, A.D. 2025-Jan-05 12:00:47.0000, -1.170789551205420E+04,  8.302810564984764E+03,  1.834579762039632E+03, -4.845338406376722E+00, -1.851606481725655E+00,  4.823061808534600E+00,
2460681.000555555, A.D. 2025-Jan-05 12:00:48.0000, -1.171274007164541E+04,  8.300958418081382E+03,  1.839402692579046E+03, -4.843797875465055E+00, -1.852698630501198E+00,  4.822820003678010E+00,
2460681.000567130, A.D. 2025-Jan-05 12:00:49.0000, -1.171758309087488E+04,  8.299105179549086E+03,  1.844225381032518E+03, -4.842257816055945E+00, -1.853789750077188E+00,  4.822577738482284E+00,
2460681.000578704, A.D. 2025-Jan-05 12:00:50.0000, -1.172242457021497E+04,  8.297250850416172E+03,  1.849047826941021E+03, -4.840718228434241E+00, -1.854879841250642E+00,  4.822335013760628E+00,
2460681.000590278, A.D. 2025-Jan-05 12:00:51.0000, -1.172726451013836E+04,  8.295395431710152E+03,  1.853870029846343E+03, -4.839179112883551E+00, -1.855968904818426E+00,  4.822091830325242E+00,
2460681.000601852, A.D. 2025-Jan-05 12:00:52.0000, -1.173210291111801E+04,  8.293538924457718E+03,  1.858691989291091E+03, -4.837640469686233E+00, -1.857056941577250E+00,  4.821848188987333E+00,
2460681.000613426, A.D. 2025-Jan-05 12:00:53.0000, -1.173693977362716E+04,  8.291681329684781E+03,  1.863513704818687E+03, -4.836102299123398E+00, -1.858143952323670E+00,  4.821604090557112E+00,
2460681.000625000, A.D. 2025-Jan-05 12:00:54.0000, -1.174177509813935E+04,  8.289822648416448E+03,  1.868335175973370E+03, -4.834564601474916E+00, -1.859229937854080E+00,  4.821359535843790E+00,
2460681.000636574, A.D. 2025-Jan-05 12:00:55.0000, -1.174660888512841E+04,  8.287962881677026E+03,  1.873156402300188E+03, -4.833027377019410E+00, -1.860314898964716E+00,  4.821114525655589E+00,
2460681.000648148, A.D. 2025-Jan-05 12:00:56.0000, -1.175144113506843E+04,  8.286102030490028E+03,  1.877977383345007E+03, -4.831490626034273E+00, -1.861398836451652E+00,  4.820869060799733E+00,
2460681.000659722, A.D. 2025-Jan-05 12:00:57.0000, -1.175627184843380E+04,  8.284240095878176E+03,  1.882798118654501E+03, -4.829954348795656E+00, -1.862481751110800E+00,  4.820623142082456E+00,
2460681.000671296, A.D. 2025-Jan-05 12:00:58.0000, -1.176110102569919E+04,  8.282377078863385E+03,  1.887618607776156E+03, -4.828418545578484E+00, -1.863563643737906E+00,  4.820376770308989E+00,
2460681.000682870, A.D. 2025-Jan-05 12:00:59.0000, -1.176592866733954E+04,  8.280512980466776E+03,  1.892438850258269E+03, -4.826883216656443E+00, -1.864644515128549E+00,  4.820129946283582E+00,
2460681.000694444, A.D. 2025-Jan-05 12:01:00.0000, -1.177075477383009E+04,  8.278647801708676E+03,  1.897258845649943E+03, -4.825348362302003E+00, -1.865724366078142E+00,  4.819882670809483E+00,
2460681.000706018, A.D. 2025-Jan-05 12:01:01.0000, -1.177557934564634E+04,  8.276781543608613E+03,  1.902078593501089E+03, -4.823813982786399E+00, -1.866803197381925E+00,  4.819634944688960E+00,
