epoch_id,channel,satellite_id,sx_rx_m,sy_rx_m,sz_rx_m,code_m,add_correction_m,sigma_m,ready
5,3,G04,-5666423.992235122,-16082466.596298782,20341840.299144823,24618096.950799968,19457.880606347153,16.055098033322594,1
5,4,G05,3562091.5463651624,23063300.115430396,12493386.280601554,24571861.542951114,-70993.44937865173,15.346685650522055,1
5,15,G16,3390557.8792821043,-20715208.97511428,15612346.572642457,23332187.10314422,100073.95059618959,9.330011653692988,1
5,17,G18,25030872.671096228,6424491.84770022,6844155.507080588,21822143.15427791,-76834.23146005842,4.121109075840546,1
5,24,G25,16922101.36813356,18924814.099878386,7997986.823838755,22908905.32975863,116486.53722899183,6.357489944782706,1
5,25,G26,10994320.735957459,-11716574.0181506,20853026.707134493,21188302.186011814,-117770.38840871688,3.839758460935163,1
5,27,G28,24628935.60033471,-5303639.344506052,8450952.476809194,21362409.48703823,-124094.14030131753,3.775668626549224,1
5,28,G29,12667135.42440541,8507647.258635635,21714891.037021838,20959547.382734023,-72872.85104691693,3.4886920351669017,1
5,30,G31,18313787.42895546,-10157252.82852192,16196332.651718067,20771289.31204966,-36121.804951811595,3.426410517549276,1
6,3,G04,-5664862.877942758,-16084521.055979392,20340631.014856327,24618165.704099454,19457.881366073303,16.05421542279759,1
6,4,G05,3561133.996479611,23061991.404028144,12496040.067234423,24571664.387878258,-70993.44607651059,15.342403379356526,1
6,15,G16,3391564.845090641,-20713380.07387874,15614541.670043388,23331714.504900053,100073.95393293787,9.326971125555348,1
6,17,G18,25030007.214705896,6424646.909389984,6847174.2336386815,21821832.425928716,-76834.22754072641,4.120611690102242,1
6,24,G25,16922357.949621186,18925873.41308178,7995085.0609542,22909636.999240227,116486.53501598598,6.358781166850832,1
6,25,G26,10995877.177038694,-11714336.115089668,20853499.098078724,21188065.486791138,-117770.3891174316,3.8393644149430153,1
6,27,G28,24630001.165596254,-5303360.574422507,8448023.389158757,21362969.00914461,-124094.13752805136,3.776050314197519,1
6,28,G29,12665476.407663714,8509858.283197537,21714975.511866752,20960020.88224704,-72872.84934923878,3.4889640299254987,1
6,30,G31,18315872.225969378,-10156911.891606266,16194256.380639747,20771505.02521968,-36121.804419206775,3.426432564967288,1
7,3,G04,-5663301.972678084,-16086575.486079453,20339421.297011547,24618234.24185385,19457.882422520393,16.05333424605294,1
7,4,G05,3560176.1978927827,23060682.45900563,12498693.585904509,24571467.271893892,-70993.44249282852,15.338124878624662,1
7,15,G16,3392572.0204132763,-20711550.96808711,15616736.420274725,23331242.05072488,100073.95744108471,9.323932592585667,1
7,17,G18,25029141.391576473,6424801.997481252,6850192.8180251075,21821521.83606445,-76834.22354524831,4.120114592652371,1
7,24,G25,16922614.41791485,18926932.389707018,7992183.12834452,22910368.839035947,116486.53292052938,6.360073116899322,1
7,25,G26,10997433.763137363,-11712098.2448923,20853971.033506025,21187828.89590141,-117770.389754918,3.838970490144151,1
7,27,G28,24631066.37924807,-5303081.875253138,8445094.12200731,21363528.713850074,-124094.1346849542,3.776432224781844,1
7,28,G29,12663817.511138665,8512069.41302375,21715059.523693327,20960494.41693969,-72872.847586951,3.489236109458668,1
7,30,G31,18317956.7766695,-10156571.094563056,16192179.761645025,20771720.79702243,-36121.803822980204,3.4264547268324663,1
8,3,G04,-5661741.276462133,-16088629.88653484,20338211.145635515,24618303.23191789,19457.88346552516,16.052455661659558,1
8,4,G05,3559218.1508142296,23059373.28073137,12501346.835921533,24571270.258098,-70993.43892219797,15.333849082820642,1
8,15,G16,3393579.404781495,-20709721.658672877,15618930.82224078,23330769.77021428,100073.96094069352,9.320896346640804,1
8,17,G18,25028275.202138197,6424957.111950911,6853211.258737527,21821211.265744425,-76834.21955283907,4.119617666560222,1
8,24,G25,16922870.77290186,18927991.02950337,7989281.026763711,22911100.639743183,116486.53082051339,6.361365498511249,1
8,25,G26,10998990.49348085,-11709860.408685023,20854442.51318252,21187592.288259476,-117770.39039517993,3.83857673822648,1
8,27,G28,24632131.241516583,-5302803.246885321,8442164.674718658,21364088.53414578,-124094.13184466265,3.7768143023619207,1
8,28,G29,12662158.734081073,8514280.649115039,21715143.072539106,20960968.039860647,-72872.84582722351,3.4895082657606564,1
8,30,G31,18320041.08100313,-10156230.437363626,16190102.794780139,20771936.82792601,-36121.80322912493,3.4264770128140087,1
9,3,G04,-5660180.789315537,-16090684.257281538,20337000.56075328,24618372.2672129,19457.88441120011,16.051580138859443,1
9,4,G05,3558259.8552256175,23058063.86926183,12503999.817227976,24571073.465989675,-70993.43544472085,15.329576431345329,1
9,15,G16,3394586.9986882326,-20707892.144824922,15621124.876938786,23330297.580165602,100073.96438333044,9.31786236418124,1
9,17,G18,25027408.646202017,6425112.2528869985,6856229.55643265,21820900.86182968,-76834.21558485572,4.1191208592421935,1
